id,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score,label
u5417339981234616189,1061.0,17244.0,7368.0,129.2,5.0,9.11309067498987,-0.72,0.53,0.77,0.12,1
u4942286233624267994,748.0,238.0,4517.098733496115,160.73921864785495,35.0,5.0,-1.58,1.25,0.5,0.4764191808789913,1
u5143707278689992796,2300.0,12602.0,7127.0,31.85,5.0,0.0,-1.3264305586103002,1.09,0.66,0.1786110457529755,1
u5560643354471015360,1285.0,3369.0,-919.4550997894166,-11.682553269682044,25.0,1.0,-0.05,0.57,0.07,1.25,0
u5420760003253084267,445.0,26423.0,0.0,6.87,5.0,4.0,1.6,0.97,0.79,0.36,1
u4903712745150711172,122.0,323.0,876.0,53.8,4.0,6.0,0.72,1.07,0.67,0.26,1
u6310272398566920216,0.0,155.0,9869.704734737468,181.33992393565023,36.0,5.0,-0.5307012391625748,0.9272866920005562,0.74,0.45,1
u1142969536870062458,908.0,0.0,1809.0,27.30246659597818,16.856410137116452,3.0,0.4,0.5938935863523156,0.81,0.2008164571465713,1
u3974603787506199474,2530.0,2741.0,1647.0,-43.09796314488032,14.0,2.0,-0.72,0.93,0.58,1.0,0
u9288667495335528075,1587.0,3367.0,8778.0,-15.12048289748616,39.0,3.0,-0.0578445220763673,1.2086807889545597,0.77,0.6012529896301173,1
u6333889484604930147,1604.0,2538.0,1883.0,0.05,34.0,0.0,0.88,0.81,0.45,1.1,0
u7291842156993194547,2227.0,1364.0,870.0,1.62,5.0,1.0,1.45,0.550049303391122,0.45,0.77,0
u8220189395733566157,0.0,29057.0,7812.0,36.8,31.0,3.0,-1.39,0.9048634992803344,0.74,0.04,1
u8077109849802496127,0.0,13795.0,5935.0,117.99,25.748841737538232,3.0,-1.0581621702078543,1.34,0.91,0.24,1
u5287493621639923007,723.0,21149.0,2800.0,186.9701312586441,14.0,10.0,-0.07,0.87,0.67,0.85,1
u7313441619399232729,2929.58872752033,2993.0,2748.0,31.37964903911737,8.0,2.0,0.1020325468452703,1.01,0.13,0.6346240359410248,0
u5849901501102331649,1724.7207880467756,6046.0,638.0,6.24,24.0,3.0,0.3,0.35,0.46,0.8092564848042128,0
u9240275606831744954,1993.0,4272.276135169564,365.0,4.506341531825498,12.0,1.0,0.1,0.48,0.67,0.36,0
u9020966517242453952,1598.2375554422108,839.0,1630.0,5.96,20.0,1.0,1.01,0.19,0.25,0.54,0
u3405517128726352142,1405.0,-1032.4528844036267,0.0,8.85,11.0,1.0,0.66,0.45,0.23,0.41,0
u9778128860831956941,3352.8990089876143,0.0,81.0,5.3,31.147331774579104,-1.1792691230901653,0.29,0.15,0.3406778340073547,0.71,0
u6309916425163272492,25.0,0.0,-382.1798128904048,219.65,39.0,4.0,-0.98,0.96,0.69,0.51,1
u8107412403917080908,570.1873978437034,18001.0,2616.0,186.01,36.0,7.0,1.8,0.71,0.6,0.66,1
u2062841536596549061,1511.0,2674.4377985954634,1343.0,-7.939175269368825,10.0,0.0,0.2209662338041291,1.0329013211612892,0.2,0.09,0
u1495857786959852324,2604.0,3364.0,1880.0,6.3,13.0,3.0,0.8242405653280024,0.12,0.1,0.05,0
u4353442675517949335,2615.0,2299.0,2144.0,7.97,30.929898026564747,1.0,1.0398903564932045,0.48,0.29,1.01,0
u2731566821907593956,469.0,28282.618648039188,1542.0,110.37,26.0,5.514124392264864,-0.8439406993302151,1.46,0.7136862616264044,0.09,1
u1319342909893654090,2427.0,1167.0,-667.2711001106079,-18.25745726379353,17.0,2.4583776190646693,0.33,1.253488859036992,0.3813712184536403,0.66,0
u6773008154355718233,1423.0,1610.0,1891.0,3.84,16.0,2.0,-0.05,0.8,0.57,0.4,0
u3004015423363733183,362.0,6058.0,4351.603181074024,225.84,52.0,3.0,1.38,0.61,0.75,0.34,1
u9445955089507819627,484.0,22052.0,1900.0,142.77923172730272,8.0,8.0,0.64,0.9,0.74,0.1272991382626558,1
u2380705226726991752,1568.0,73.0,8663.0,176.2557448988627,48.0,3.0,-0.66,0.5,0.69,0.6,1
u5460107904626367297,500.0,352.0,2171.0,144.35593200805002,7.0,3.623406963716805,0.25,1.2887773362593762,0.8184215566327295,0.72,1
u3962122207145063141,1942.2296620281284,422.0,1337.0,154.89,7.0,2.0,0.66,1.22,0.93,0.17,1
u6391040996110206469,595.0,11745.0,6028.0,287.0601000000001,12.0,3.0,-0.94,0.08,0.51,0.62,1
u5710702960988714872,2130.0,320.4901513357852,2012.0,0.5619876639354011,12.0,1.0,0.28,0.82,0.26,0.65,0
u4902023524509514321,2527.0,415.0,-540.7230541615814,9.44,7.0,2.0,-1.15,0.2709090420589232,0.36,0.18,0
u1150053389350919050,2255.627104855402,2265.0,84.0,4.78,20.0,2.0,-0.4,0.18,0.09,0.59,0
u6267984004321354778,2233.0,0.0,1040.0,4.47,19.0,3.0,0.8868204572769662,0.26,0.68,0.69,0
u4907288407864797236,1936.980101454821,3166.0,294.59315479370395,7.38,13.0,2.0,0.63,0.55,0.13,0.56,0
u3079865941023483557,2506.0,637.0,337.0,9.1,29.0,1.0,0.6,0.64,0.4,0.54,0
u4352438168041108935,3044.0,1258.0,508.0,-9.838990210018142,20.0,3.0,-0.18,0.99,0.23,0.27,0
u3888342845102012563,1759.0,5506.762161850952,1841.0,3.89,3.789810679316476,2.0,-0.84,0.72,0.4728980636479194,0.42,0
u5174503390773356326,1026.0,14906.0,4536.0,196.78,9.0,0.0,-0.9591942378060894,0.99,0.67,0.42,1
u1288326999610892294,875.0,11375.0,4209.0,1.63,9.0,1.0,-0.4839722991842811,0.5735676473067094,0.49,0.06,1
u2380490532600996442,2045.0,5557.0,0.0,4.13,1.0,-0.3149496985791074,0.37,0.6846649897759217,0.14,1.2121574608722157,0
u4838943423828885765,982.0,147.0,6016.0,53.28,7.0,2.7011561291013724,0.34,0.74,0.58,0.8321542578721596,1
u9806738762407170141,1622.900973734817,9710.0,655.0,4.54,2.0,0.0,0.05,0.0,0.15,1.0147033343683136,0
u1294155958627371152,2339.0,1820.0,916.0,1.73,11.8532640835156,1.4443575789637908,-1.37,0.36,0.24,0.0,1
u3529596779719636594,672.0373773019259,5138.727037271057,736.0,-8.200889605971334,10.0,2.98512396148761,-0.1497886557049045,1.1,0.11,0.1606896080598228,0
u9654131242068075950,304.0,2142.0,1523.0,9.06,25.0,1.0,-0.02,0.07,0.15,0.53,0
u7870746784635622514,-130.2414499650774,2023.4769304267415,673.0,194.91611494232936,14.0,0.0,-0.8,0.5271804001129015,0.27,0.63,1
u6093084725148263711,1257.0,0.0,1697.0,17.28,35.0,2.0,-1.11,0.9217422086136348,0.92,0.48,1
u7068822346013263546,1136.0,4267.0,1880.0,8.19,29.0,0.0,-0.01,0.32,0.22,0.6,0
u9614391422315983783,2845.0,961.0,1125.0,6.35,13.0,1.1160556353755744,0.63,0.17,0.25,0.97,1
u1867901194153181999,689.0,11480.0,2984.0,30.67,41.0,3.0,0.2301356054178172,0.64,0.53,0.32,1
u4463755818162928647,2077.0,4384.433815797464,1229.0,17.140088147736797,6.650969280978291,1.0,-0.34,0.23,0.59,0.82,0
u1661482192878059852,0.0,1212.5612970003142,4335.0,7.38,61.0,2.0,-0.23,1.296638740946337,0.69,0.1025351649769284,1
u4138705746873046840,403.0,164.0,4662.0,3.12,12.0,0.0,0.4372769751121619,1.24,0.61,0.19,1
u9165012525897520660,1050.0,3560.0,1763.0,4.87,0.0,-0.5019566496167845,-0.31,0.12,0.21,0.93,0
u7591808533247381874,1995.4736850554168,8960.05939252091,957.0,10.14,27.0,-0.1103656183574671,0.1761807700795506,0.34,0.65,0.4923285624475374,1
u2447822704412257075,404.70849489964405,213.0,3700.0,243.34,4.0,0.0,0.42,0.5730341362229794,0.64,0.66,1
u6988193624668576010,1243.0,3471.0,1498.0,3.83,25.57536653394884,2.0,0.000221808737314,1.2223911759713082,0.03,0.78,0
u3944964663134450270,0.0,-431.5942358085175,0.0,139.02,9.0,5.0,-0.95,0.39,0.92,0.65,1
u6155041115288138935,970.0,1749.8954427859917,1728.0,1.45,12.0,0.0,-0.61,0.13,0.45,1.106162469643452,0
u6851693044972292888,0.0,7236.0,6958.0,144.87,5.0,4.0,1.52,1.3,0.85,0.4928387107853622,1
u7942103169600725538,-130.2414499650774,475.0,8165.0,1.38,51.6013470623374,6.0,-1.18,0.8005109474768066,0.78,0.33,1
u3208530314734749794,448.0,348.0,6438.0,0.0,2.0,5.0,-1.42,1.54,0.92,0.33,1
u4559555780699592514,2627.312000754514,4548.0,451.0,29.893509937373683,31.0,3.907592478853392,-0.23,0.1878161359735091,0.27,1.08,0
u4112324522422508928,1277.0,26294.0,4761.54764898573,158.88,17.0,6.0,0.66,0.79,0.96,0.84,0
u9726425229078313641,839.0,13471.0,2123.0,126.61,6.0,4.7843788876334985,-0.43,1.6,0.85,0.71,1
u9879067627194256793,439.0,198.0,5317.402520469183,96.07,7.0,8.0,0.13,1.12,0.65,0.34,1
u4928074279231989774,726.0,120.0,1148.0,53.66,12.27823405136774,6.0,-1.09,0.87,0.79,0.4,1
u5376321729260837842,405.0,66.0,5034.0,121.5,14.0,3.0,-0.0169971908101354,0.92,0.68,0.13,1
u3569728617968656745,1009.0,5228.0,-919.4550997894166,-12.69422365333249,9.0,0.0,-0.24,0.81,0.19,0.5700855576447676,0
u7705231900435156340,3857.784687151498,2484.0,454.0,4.54,24.0,2.0,0.51,0.73,0.26,0.44,0
u5349682773659719034,952.3140841580046,1208.0,565.0,11.78,17.0,0.0,0.74,0.35,0.27,0.25,0
u3102438712373733286,539.73355261737,26441.0,1691.0,100.83,8.015774821379038,7.0,0.86,1.49,0.87,0.07,0
u8307948173109359556,1721.0,20661.0,1630.0,129.35,4.0,0.0,-0.86,1.2,0.8,0.7720684858831464,1
u1907088562450097430,2299.0,0.0,3051.455157852536,7.42,19.0,0.1331902683078242,0.18,1.3421234819254502,0.4381207974333592,0.99,0
u1154810388397642226,336.0,4383.985958138437,726.0,127.22,22.230914093421525,3.0,-0.18,0.56,0.0718549959377626,0.73,0
u9571418071243933262,0.0,21176.06727336957,7385.0,72.33,48.0,6.0,0.51,0.47,0.42,0.22,1
u4541691178614442976,1932.0,5269.0,0.0,13.53,17.0,0.0,0.57,0.67,0.4798589596259763,0.41,1
u9516955988108909311,1834.9497310831327,105.0,1765.0,23.35,11.0,3.2553225099347736,-1.7020466950190565,0.9251324025469306,0.93,0.5220667799647541,1
u4229315847563477803,-130.2414499650774,10335.0,2237.0,89.22,32.0,6.0,0.2,0.7208347585042318,0.97,0.3235045574825617,1
u4628593629537107203,169.0,124.0,5394.0,118.21,41.0,4.0,-0.99,1.33,0.86,0.4,1
u1680697324776592467,859.0,-1035.645702600551,2127.0,65.0,9.0,2.3092008834463478,-0.1547006962891089,0.8,0.67,0.24,1
u7546390030202248759,1690.0,10289.369927847947,1099.0,28.49,3.777377226612581,0.1739961497311536,0.538736576756127,0.91,0.8246843170204309,0.54,1
u4380615144433924049,0.0,30587.34407070052,6669.38339925723,97.89,39.0,3.0,0.8075495871641724,1.05,0.74,0.4,1
u7461025332220728528,2658.0,3025.0,2.0,0.0,19.0,1.0416547181597324,0.2,0.75,0.35,0.58,1
u3355088138120863078,1779.0,15154.0,5333.838405760021,19.53,44.0,4.0,-0.66,0.44,0.41,0.74,1
u1660670510917199243,137.19909974772597,-4642.922326604175,3451.0,70.63,6.0,3.5730924511605746,1.3162112024004866,1.26,0.2624971170239609,0.35,1
u2037021189125040949,-44.89492583377168,7328.984053664321,4375.0,204.8495660667,16.0,2.0,0.65,1.47,0.8,0.1959364062396318,1
u6904478036077304053,601.8915981017138,287.0,4339.318399044978,61.29,40.0,4.0,0.14,0.95,0.63,0.21,1
u4086866574943081624,3172.0,145.0,2756.0,-0.1625882536781344,27.0,3.0,-0.68,0.1364226680848891,0.6449206984932695,0.2,0
u5570307372104867913,692.0,49.70874300767471,4332.0,98.55,18.0,1.6607928236567795,-0.58,0.6084144709962879,0.43,0.3,0
u3773647189125125809,767.0,0.0,2938.0,48.37,14.951272787577688,7.0,-0.38,0.7073582515477496,0.73,0.6100828759925172,1
u3801944593304966837,2840.8862638116407,3809.0,2145.524132477858,2.58,13.0,2.0,-0.3810923162638754,0.2200141756504544,0.1899157796640543,0.31,0
u5186567911288640684,1204.0,-2102.301940987231,4995.0,36.33,10.0,1.5339788374448258,0.42,1.21,0.57,0.75,1
u2846911993946425897,573.0,12855.0,3479.0,179.87,7.0,10.0,1.508186465892937,0.63,0.84,0.46,1
u2179095709034122076,1909.790538388782,1974.0,1367.9968489233927,9.53,23.0,1.0,-0.07,0.52,0.23,0.67,0
u7549803707621561987,2929.0,2756.0,2163.0,0.73,15.0,0.0,-0.36,0.53,0.76,0.66,0
u8373741142511164090,868.0,0.0,1592.755696678032,9.67,25.56926753556418,3.0,0.28,0.7053242218809854,0.35,0.67,0
u3219766381287589441,1246.0,4009.0,0.0,8.06,34.842283884009035,2.0,-0.5,0.76,0.1733844711716403,0.24,0
u8475623365035842876,1088.0,0.0,6399.0,0.0,39.0,0.0,1.17,0.15,0.63,0.37,1
u6887004134214877149,0.0,29805.0,2349.0,7.91,49.0,3.9637018052269735,-1.05,1.67,0.76,0.4,1
u8299731408229164232,1049.6667897907591,4206.0,0.0,2.4,30.0,2.0,0.03,0.8,0.64,0.27,0
u8511157555268458308,695.0,82.0,3039.0,174.75,38.0,1.0,0.98,0.64,0.95,0.5,1
u7182220723587291616,2405.0,4602.0,1031.821122715372,2.52,15.0,0.0,-0.12,0.13,0.28,0.59,0
u8434630795252228086,0.0,97.0,3095.0,0.0,7.0,5.0,0.82,0.63,0.42,0.2,1
u2798716519011889890,3642.0,0.0,2466.0,0.95,21.0,4.4723813313751455,-1.67,0.62,0.05,0.6549344408802024,0
u9800462627947700700,2179.0,1100.9057223027148,-693.7239208407727,13.57601752827592,9.0,1.0,-0.18,0.59,0.43,0.31,0
u3468360944603809702,844.0,18178.0,7984.990094511842,118.84,2.0,1.0,0.28,0.53,0.69,0.68,1
u5298727712832050159,1552.0,-4642.922326604175,7072.0,242.23,38.0,5.0,1.54,0.77,0.59,0.0155131500500496,1
u7257077622073872637,2855.0,0.0,178.0,0.0,7.0,6.0,0.11,1.32,0.5531917757316345,0.52,1
u9403402461147446768,3334.0,6015.757257547366,42.0,8.86,8.557581127116473,0.7724468923045873,-0.6757673119128096,0.43,0.25,0.2575163572241541,0
u5305727048698117826,859.0,3099.3875710830357,1114.0,0.59,28.0,1.0,-1.0613005372620197,0.48,0.47,1.07,0
u8194476718232647275,1754.0,25229.0,5118.282174273574,110.02684888585142,9.0,0.0,1.5,0.7,0.75,0.15,1
u1651466858137712786,757.0,899.0,1056.0,6.34,26.0,1.0,0.89,0.55,0.32,0.57,0
u8889830378360581246,2479.0,2272.0,1217.0,3.93695018556469,13.0,2.0,0.004899248881047,0.62,0.32,0.89,0
u1433256823138940448,891.0,982.0,1137.0,11.59,22.0,2.0,0.16,0.49,0.3,0.93,0
u9525894540706614947,414.0,30997.0,-221.6499754645027,129.59,57.0,1.8591246372661372,-0.42,0.96,0.77,0.1419605793640762,1
u8768313769510260498,811.0,-1471.762754552517,7750.0,169.77,7.0,4.0,0.01,1.19,0.65,0.8,1
u8019126382136985723,-130.2414499650774,40.0,5598.0,184.32,13.0,3.0,0.7038246698828957,0.85,0.99,0.54,1
u5009339280423507184,1299.0,2589.5643534497385,0.0,287.0601000000001,11.0,2.0,-1.14,0.47,0.96,0.4,1
u1807335086244195084,1999.0,0.0,1100.0,4.66,18.991709857283418,1.850470081656981,0.7256967198668491,0.58,0.18,0.32,0
u9752767513171777995,665.0,0.0,4671.0,3.3,6.0,2.490732499624792,-0.92,0.7017926516316302,0.97,0.38,1
u1232494163785810662,96.0,15.0,9808.0,219.67,5.0,8.0,1.14,0.24,0.77,0.48,1
u1780270557801324171,1830.0,23417.0,795.0,138.39,13.0,6.0,0.54,1.04,0.36,0.07,1
u9320052016556915125,2879.106833846888,2756.0,39.96448316501902,4.18,17.0031875460635,4.0,-0.22,0.59,0.02,0.9342452398418682,0
u4348385987688353097,2233.0,3047.0,208.0,60.73949889571432,26.0,6.0,-0.65,0.1,0.24,0.22,0
u8097114159579478160,1800.0,19141.0,2481.0,48.63,6.887667921247594,1.0,-0.41,0.88,0.5735364878982607,0.2,0
u4575168297658660228,1882.0,5468.0,300.0,3.29,20.0,2.0,-0.32,0.69,0.37,0.4760366328607607,0
u1891164496342366714,175.0,155.0,5331.0,129.31,5.0,7.0,-2.15,0.4,0.52,0.14,0
u5939142405546862867,0.0,22437.25463741089,3415.574035948178,206.51,55.0,8.0,0.15,0.78,0.48,0.42,1
u9728737308508760461,322.0,0.0,3569.0,45.11,9.92300491666472,0.0,-0.11,1.04,0.99,0.13,1
u1043191947097849941,0.0,17121.99173295151,962.582306572846,167.42,32.0,0.0,-0.15,1.57,0.61,0.0811899610411789,1
u5379811061568523450,1307.0,13177.888703868715,6672.0,124.31921487362386,61.0,3.0,0.06,0.77,0.71,0.29,1
u2196145083798164850,3421.0,727.0,58.0,2.64,16.0,0.0,0.3,0.1469108545114933,0.3,1.013621592938346,0
u5044934999216403251,84.0,227.0,4910.0,92.64,0.0,4.90723264496312,0.36,0.95,0.5,0.51,1
u5762541856470915401,2067.0,3530.0,561.0,5.87,25.0,0.0,-0.67,1.09,0.22,0.53,0
u9175630767057489937,1361.0,2.0,3508.0,23.31,40.0,4.0,0.7863211340962205,1.84,0.4974176117426958,0.11,1
u8560430403790607753,475.0,1818.5121562167767,942.0,12.15,25.0,0.0,0.82,0.8,0.2882396195669452,0.38,0
u3088474764031906646,418.0,30805.0,1472.0,197.79,11.0,1.0,-0.1059661616194586,1.27,0.9573023090776428,0.3038706737564645,1
u9706386659163009876,1667.0,16973.0,5622.0,94.42,12.530724325238618,5.265638032774171,-0.22,0.46,0.75,0.35,1
u6435677300690069628,1611.0,2059.0,1093.0,28.591548312711488,25.0,2.0,0.53,0.56,0.11,0.81,0
u7455560202838287701,526.0,0.0,176.50068108603165,130.11,30.0,2.0,2.35,0.9145729414852538,0.84,0.2265175761545961,1
u1004710196987320762,948.0,0.0,3838.0,242.8878079875804,50.0,0.0,-0.37,0.7,0.93,0.35,1
u7579090377148993627,287.0,11440.0,6501.0,108.49,18.0,1.5093359126911894,-1.2,0.516014432701246,0.73,0.49,1
u4343606467504342759,3457.3227839548213,340.0,735.0,3.67,23.0,3.0,1.0569748280974884,0.91,0.48,0.43,0
u4844792724317707749,1690.0,5757.0,670.0,3.13,14.0,1.0,0.19,0.3899071779993507,0.12,0.8821055438372706,0
u8359786665150670572,26.0,18.0,3928.0,50.62,38.0,2.0,2.07,0.84,0.83,0.24,1
u9016678265214108123,772.0,0.0,4451.0,62.32,17.02648487666728,1.0,-0.149612206466585,1.22,0.86,0.1392655278484528,1
u8331235192472419012,0.0,2281.703466691778,881.2835481228842,0.0,10.0,2.0,0.1,0.66,0.36,1.31,0
u2238452544469747461,390.5167917536095,14611.0,7240.0,76.678181063176,6.0,8.0,-1.58,0.9608376013976948,0.68,0.59,1
u5675539272788812456,768.0,15.0,2746.0,3.01,7.0,5.0,-0.84,0.4419852770952438,0.56,0.4,0
u4586177186083704606,486.4460908330994,132.0,5473.0,114.43,3.0,0.0,0.8592572332641871,1.3,0.86,0.21,0
u3260061950548974106,1182.0,-3327.3933419452715,175.0,1.73,26.0,1.0,-0.8,0.01,0.19,0.85,0
u4681904090727084906,1648.0,11.0,3218.0,152.16,45.16831763512551,4.0,-0.67,0.85,0.6861034448089799,0.17,1
u5187757166115387702,1724.9307878255,0.0,6569.0,137.52,0.0,0.047509960709401,1.510086200628353,1.06,0.79,0.18,1
u5819682744142492794,1057.0,0.0,1360.0,6.22,3.655056664897852,0.0,-0.99,0.34,0.33,0.75,0
u7701016407691650367,1033.0,3311.122380632335,1277.0,4.04,28.0,2.0,-0.99,0.55,0.4603302952031363,0.62,1
u1016843488789827420,3880.0,3336.0,-919.4550997894166,-23.77135250948896,21.0,0.1234234707189658,0.07,0.7292291623451166,0.21,1.09,0
u6219381799532107845,1135.375509364749,22861.0,6618.662323745965,151.86,45.49897537688501,1.0,0.19,1.21,0.56,0.23,1
u7964415939239570973,1369.6307972007455,-1044.5195283622656,8546.0,152.13,50.0,-1.0513948270935354,0.2,1.14,0.97,0.36,0
u5633645672170485307,1407.5278552506686,0.0,1229.4362267458444,-3.1331215542431847,24.0,0.1281675242651833,-0.23,0.41,0.32,0.61,0
u6123231190071025354,-55.8476195017334,0.0,5235.0,112.95,38.0,4.878966300781029,0.18,1.4516795215598643,0.64,0.16,1
u5936258736047197719,964.0,-4022.675475515431,4227.119483542852,0.0,55.15786032971317,5.0,-0.73,0.9,0.3903421854174426,0.73,1
u4677646621210730207,2599.547163882833,2142.0,1070.0,11.34,20.319492269111084,3.0,0.69,0.75,0.245095393379988,0.75,0
u8830528397282931152,1660.2716844721024,78.0,5485.629311695134,110.47,28.0,6.0,0.548056725474473,1.27,0.42,0.52,1
u1135080870249471518,2532.0,1563.0,1055.0,8.18,23.0,0.850593722170053,0.31,0.43,0.3381565944903519,0.3133955184929108,0
u8534197478402209991,0.0,136.0,3542.0,78.99,1.0,5.0,0.5598942061434657,1.14,0.85,0.4032924310662624,1
u4659276464043938643,595.0,0.0,1500.0,99.0,30.0,9.0,1.4730323449057074,0.57,0.572111577948073,0.3687254052697489,1
u4034064598058912046,2122.0,-56.33522970235151,714.0,0.0,26.0,2.0,1.01,0.3034946654751129,0.44,0.1,0
u1216249422227896695,1167.0,35584.02500000002,3757.0,165.86102113449817,38.0,6.799256697606586,-0.88,0.75,0.76,0.67,1
u5286212129191783758,1200.0,341.0,907.2350366380726,236.09552484647483,6.0,7.03344440800658,0.3292446143539103,0.75,0.81,0.17,1
u6817130094559055461,1249.0,-4642.922326604175,3548.0,0.0,35.0,1.0186134086851732,0.14,0.66,0.7,0.22,1
u7752884102844478406,815.0,258.0,6662.0,81.93,41.0,5.811206650647193,0.91,0.53,0.5592355681846103,0.6626685629838606,1
u8545017273531276821,1560.0,6835.828964031461,780.0,7.46,6.420791918872622,1.0,1.05,0.34,0.4101079877689368,1.22,0
u7081922892738498015,2851.0,2865.0,342.0,5.21,15.0,0.0,-0.76,0.24,0.3,0.4443904901630284,0
u2341519679097725108,774.3181967090804,56.0,9384.0,39.87,0.0,4.0,-0.38,0.38,0.44,0.31,1
u6526851858913066822,2232.0,0.0,3882.0,13.99,60.99671609853346,0.0,1.08,1.05,0.92,0.0,1
u4794727206937214110,1257.0,289.0,2544.0,169.36,47.32833734940333,1.0,-0.1639797620450802,0.41,0.35,0.54,1
u7980320137845646365,1543.0,4253.175867895745,248.0,4.27,6.0,-0.9535386416606476,-0.18,1.14,0.4045250839438638,0.76,0
u3233629242734154218,1781.0,2240.0,1959.6071392835504,2.69,17.0,2.5337179577418105,0.78,1.12,0.2,0.63,0
u3313880371077387112,1701.3302381850826,316.0380786540828,603.0,107.04,9.745439233793762,1.0,-0.26,0.23,0.99,0.3799033340594253,1
u9284288008446302562,1454.0,656.6997905465173,2511.0,8.74,16.0,0.0,0.79,0.51,0.2,0.5485677600126109,0
u1844493918749216827,1998.0,-4642.922326604175,603.5116069860292,10.73,13.0,0.0,0.93,0.21,0.43,0.4,0
u4444026540561205538,1798.300758117813,5013.844925423889,7869.0,200.47,10.0,6.0,0.16,1.18,0.64,0.25,1
u8959760146892196205,292.0,1841.88434317834,5539.0,144.33243057194696,13.838320142404388,2.0,0.2335089204690518,0.69,0.68,0.56,1
u6685226448057748325,2734.0,120.0,6544.0,96.17,14.0,3.0,0.59,1.23,0.59,0.83,1
u1527854560494601960,1323.0,0.0,4140.95743913921,191.26,39.32464838217152,4.0,1.15,1.63,0.75,0.48,1
u3497121319680521703,0.0,195.08301348095029,2502.0,-13.810792427215953,-1.3326755260140355,0.0,-0.09,0.9,0.26,0.98,0
u7810604419702997351,885.0,50.0,0.0,47.6,12.0,0.0,0.81,0.79,0.87,0.29,1
u3809458631555633742,2942.0,4887.0,1139.0,6.04,21.0,3.0192836192150048,-0.44,0.11,0.36,0.63,0
u7507094979494245549,1347.0,-2215.83571876152,260.0,187.59,27.0,6.0,-0.4276495141296005,1.37,0.69,0.35,1
u7331639363256359928,1704.0,6318.590535636538,850.0,155.45,18.0,2.0,0.27,0.72,0.39,0.76,0
u3770238148331355857,2536.0,3790.0,3162.698079206035,5.28,28.159566831302605,1.0,0.274271927411941,0.57,0.2,0.57,1
u8556938998869174126,545.4784871202122,0.0,4008.162146105466,0.0,59.0,-0.0219357630837642,1.86,1.56,0.6699335581169877,0.15,1
u7297255596677399569,683.0,72.0,2360.0,131.77779858737344,30.0,4.0,1.79,1.5,0.87,0.06,1
u9583293327039603220,1723.0,3612.0,843.0,2.81,1.0,0.0,1.096275660314958,0.433540660297414,0.39,0.27,0
u2472522528156351125,1240.0,398.0,2372.0,112.95,8.0,4.0,1.8107265868853133,0.12,0.61,0.54,1
u5593491627225655689,1428.0,2640.0,150.0,3.97,19.0,2.0,0.88,0.2780277383278318,0.04,0.6131957172637392,0
u1427419089691325519,1788.0,3742.0,2259.0,5.62,25.0,3.0011467947453188,0.39,0.32,0.521405360202211,1.0,0
u1100402800633578424,2993.0,1518.0,0.0,3.91,21.0,2.0,0.32,0.4964390179915098,0.12,0.62,0
u9761922059799999165,99.0,0.0,3680.0,59.45,57.0,3.0,-0.74,0.29,0.48,0.3878746075172451,1
u9556821585314549571,1264.0,15271.0,0.0,0.0,45.0,0.0,0.25,0.08,0.74,0.58,1
u7825081492160517341,0.0,-4512.901218606919,756.0,0.0,28.0,5.0,-1.46,0.63,0.79,0.5940921431557323,1
u1285782304186399220,1745.0,226.0,434.3987015461403,12.25,12.451356863802458,0.0,-0.24,0.2926002431864375,0.47,0.76,0
u9155519995120063035,1056.0,22688.0,3229.0,122.33,31.0,2.0,1.537110041348092,1.209538325550175,0.6888565503359887,0.76,1
