id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u7176542227366843158,bot,579,49716,5461,294.34,5,6,1.0,0.93,0.79,0.22
u4739625127221401968,human,3377,445,2542,4.43,22,2,0.38,0.39,0.1,0.43
u2847537187697547662,human,2794,3458,1850,1.48,16,0,-0.54,0.55,0.03,0.56
u1141731152737782052,bot,46,41,1896,329.13,6,6,-1.0,0.02,0.77,1.0
u7489766785093936875,bot,11,35,5830,302.46,30,6,-1.0,0.96,0.42,1.0
u9477915368404346133,human,1290,7154,1191,6.2,19,2,-0.27,0.49,0.49,0.69
u6069097497512975363,human,4019,5275,-111,1.49,27,2,0.1,0.35,0.02,0.76
u7697447444257740196,bot,622,49392,4088,56.13,36,4,-1.0,1.0,0.59,1.0
u6156915155097581398,human,3617,5448,1487,4.38,13,1,-0.08,0.57,0.31,0.53
u6376602582330246954,human,3554,843,1596,6.46,21,4,0.37,0.35,0.03,0.77
u4204892004926145828,human,1587,4510,2203,4.41,12,0,-1.17,0.42,0.04,0.56
u8521797154702755129,bot,421,47,6010,212.81,9,2,1.0,0.03,0.76,1.0
u3087207687313504224,bot,834,3,6894,295.75,9,9,-1.0,0.97,0.78,0.26
u9882634326609142225,bot,360,28205,4301,350.08,8,4,1.0,0.91,0.6,0.21
u5194411516751800120,human,3863,-652,1516,3.68,18,4,-0.82,0.52,0.16,0.66
u4725840805643008480,human,1953,1382,-57,5.51,20,1,0.12,0.53,0.42,0.78
u1042902074306664008,bot,855,31,3828,454.37,7,3,-1.0,0.03,0.63,0.2
u2614410969974829330,bot,210,78,5080,494.72,6,7,1.0,0.08,0.92,1.0
u5669222338376104335,bot,113,30510,10595,293.76,6,2,1.0,0.01,0.62,0.09
u6152458917263002009,human,3345,1509,1658,9.41,28,2,-0.44,0.36,0.56,0.66
u5640916453758329619,bot,892,28,13840,319.36,6,5,1.0,0.09,0.81,1.0
u4135631924720309872,bot,632,30038,3421,276.29,37,2,1.0,0.92,0.91,1.0
u2079217529117711129,human,3105,1906,1753,1.24,25,0,-0.06,0.41,0.03,0.98
u5734234031674990453,human,2655,2618,3131,4.76,23,1,-0.07,0.44,0.36,0.47
u3376801971906209641,human,2333,1512,-367,3.37,30,2,-0.2,0.33,0.26,0.9
u5961283049981014494,bot,850,39925,4136,147.01,9,3,-1.0,0.88,0.84,1.0
u8317724321314139323,human,1046,7762,1543,2.55,19,0,0.65,0.35,0.04,0.74
u3307148024610832073,human,3905,6057,622,3.68,24,1,-0.01,0.56,0.15,0.85
u5083819877712170701,bot,135,34,6714,436.75,9,4,-1.0,0.98,0.71,1.0
u4477951717428914432,human,2327,6666,1457,1.43,21,0,-0.59,0.56,0.16,0.9
u5460698438420123988,bot,307,29233,4969,208.96,30,3,1.0,0.97,0.69,0.05
u3243799761798599156,bot,823,84,2882,329.14,5,3,1.0,0.8,0.8,1.0
u4132817533425009914,human,4790,-2745,1124,5.17,14,3,0.79,0.36,0.12,0.73
u8153636341947022752,human,4087,4124,1418,1.42,14,1,-0.29,0.36,0.11,0.96
u7286601262997116720,human,2727,5658,1810,8.74,17,2,-0.14,0.34,0.43,0.85
u9268972778870392404,human,1325,4635,1248,6.17,23,1,0.39,0.41,0.06,0.85
u8950761414115345203,human,4372,2487,2945,9.67,21,2,-0.13,0.49,0.12,0.55
u5445390171948479642,human,3077,4545,2474,7.65,16,6,0.08,0.56,0.35,0.57
u3377967648190481006,bot,86,12419,7975,413.92,8,6,1.0,0.98,0.6,0.01
u4529537736833449081,bot,63,61,7933,144.1,32,9,-1.0,1.0,0.83,1.0
u8274067816225417409,human,1729,6726,647,2.87,9,1,-0.3,0.42,0.04,1.0
u3032668172741755690,bot,239,27,2615,248.24,7,11,1.0,0.85,0.49,1.0
u7467208061819431740,human,1673,-826,2634,9.97,24,2,-0.61,0.45,0.51,0.57
u8380186234353398668,bot,830,13495,9694,72.09,6,9,-1.0,0.08,0.32,0.19
u4803958123452152323,bot,399,60,302,430.26,6,4,-1.0,0.85,0.82,0.17
u4256738254276794029,bot,872,41,2392,84.54,9,6,-1.0,0.91,0.77,0.27
u5940516834315706073,human,3976,1348,240,1.7,22,1,-0.25,0.34,0.11,0.84
u7463910228445181960,bot,692,97,8585,87.84,5,5,1.0,0.07,0.68,1.0
u3428972221856321031,human,1694,1688,1716,8.19,13,1,0.55,0.32,0.01,0.96
u3649778712828825494,bot,273,27581,2306,384.55,6,2,-1.0,0.85,0.58,0.08
u4679485645225424735,bot,663,27802,10814,263.59,9,6,-1.0,0.06,0.48,0.01
u7906351489815902050,bot,905,42131,10858,445.24,8,5,1.0,0.81,0.26,1.0
u4154327588910003058,bot,75,20640,11301,384.01,34,2,-1.0,0.83,0.82,1.0
u6114834784575987705,bot,368,16777,353,496.59,9,5,1.0,0.1,0.66,0.17
u2646240442908408810,human,3520,7543,1295,9.77,20,0,-0.19,0.34,0.09,0.75
u3894965451706567129,human,3395,-765,1664,7.35,25,0,-0.69,0.59,0.19,0.46
u3015916728088884778,bot,162,33,973,457.13,5,7,-1.0,0.88,0.6,0.18
u6291564957084805352,bot,494,9,8437,220.95,45,2,-1.0,0.05,0.84,1.0
u2685888962505352849,bot,510,19069,2088,420.03,8,2,-1.0,0.9,0.69,0.04
u7882076739560166675,bot,559,45178,5828,162.48,9,2,-1.0,0.02,0.3,1.0
u9580090345207897801,human,3569,4868,1466,7.15,20,0,0.08,0.38,0.48,0.96
u2753985577246589332,bot,492,10437,4288,347.04,46,9,-1.0,0.99,0.85,1.0
u7798660509877824435,human,1981,7410,1260,1.72,25,0,-0.09,0.53,0.18,0.92
u3166213795076987067,bot,450,13563,3593,181.97,34,5,-1.0,0.01,0.73,0.1
u3232577278393783370,human,2013,4231,1139,6.59,22,0,-0.2,0.36,0.24,0.68
u3447932539842334048,bot,132,19647,5658,492.96,46,6,-1.0,0.07,0.51,0.2
u3114066329424064991,bot,996,23064,5704,88.85,5,5,1.0,0.92,0.81,0.08
u8700966720120848969,human,2772,765,1182,5.17,15,0,0.55,0.4,0.2,0.52
u8713826157349308983,bot,870,17582,3956,361.31,31,5,1.0,0.98,0.66,1.0
u4283772933064646093,bot,206,79,5048,132.21,40,10,-1.0,0.99,0.88,0.05
u8184439444503483223,bot,318,5,-1703,493.51,38,4,-1.0,0.02,0.83,1.0
u2105683895670537567,human,4706,2774,1018,3.49,15,1,-0.41,0.51,0.33,0.99
u1723920091767468826,bot,461,96,3902,466.35,36,8,-1.0,0.09,0.8,1.0
u9815511572983186933,bot,751,43656,7873,357.76,9,5,1.0,0.99,0.82,1.0
u5544031292703254797,human,3019,846,248,7.88,23,0,-0.26,0.45,0.43,0.94
u1061092609592116175,human,3898,-592,1999,2.11,24,0,-0.03,0.44,0.01,0.64
u8905253814014673463,human,3336,1609,405,5.24,27,0,0.25,0.31,0.09,0.91
u9835926745965005156,bot,186,74,5657,248.39,44,3,-1.0,0.88,0.39,1.0
u8821517234430394764,bot,554,30873,2272,310.54,8,3,-1.0,0.81,0.89,1.0
u4423683751299219057,bot,903,94,2762,155.98,43,3,1.0,0.09,0.89,1.0
u3909207482274680925,human,3138,7260,218,1.01,24,1,-0.0,0.4,0.2,0.45
u9283705916990817474,bot,172,18,942,118.0,9,7,1.0,0.97,0.99,0.09
u9125673108553114580,bot,380,4,2619,219.11,7,8,-1.0,0.81,0.7,1.0
u6299005940692010724,human,2495,8210,-353,9.13,19,0,0.03,0.4,0.18,0.66
u3533965003961639544,human,1333,-344,1234,3.24,21,2,-0.17,0.48,0.14,0.69
u2686695201833577326,human,3937,-826,1048,1.42,7,0,-1.09,0.47,0.36,0.7
u8049075711117707810,human,2066,5230,1905,7.1,20,0,0.36,0.36,0.13,0.4
u5714375709701663869,human,2185,2250,167,3.73,23,1,-0.67,0.52,0.08,0.76
u4669790624942362039,bot,796,23653,5619,204.51,8,0,-1.0,0.94,0.76,0.0
u7919091361603588749,human,4106,-1523,1102,3.25,25,1,0.2,0.52,0.52,0.94
u2182860160735925368,bot,340,42,7789,476.7,9,9,-1.0,1.0,0.3,0.07
u5849053536666560392,bot,865,88,3313,408.09,30,5,1.0,0.05,0.7,1.0
u4903108467759313948,human,4496,3145,1977,6.72,21,2,0.7,0.42,0.08,0.78
u9666782309282950965,human,1795,3627,2298,2.16,21,0,0.89,0.34,0.49,0.75
u1300337384475575475,human,4392,3565,1955,6.79,19,0,-0.44,0.4,0.04,0.97
u4203175324340860705,bot,567,25,5269,356.08,47,2,1.0,0.09,0.65,0.12
u8935790501616853447,human,2906,1528,2258,7.15,11,1,-0.27,0.42,0.13,0.95
u8156450931619652525,human,1088,4373,-355,2.45,11,1,0.12,0.51,0.22,0.88
u5216889103456647017,human,3345,2576,1083,6.56,18,2,0.31,0.54,0.11,0.42
u2110200482719883316,human,3603,5568,1978,6.35,13,1,0.25,0.41,0.46,0.99
u5779598781475727336,human,3070,5854,1965,7.63,24,2,0.11,0.44,0.22,0.88
u3911369074200489910,bot,82,21,2875,99.77,6,2,-1.0,0.01,0.85,0.11
u1077647969380211283,bot,667,41777,6973,175.6,37,7,-1.0,0.91,0.67,1.0
u7217503346182759000,bot,887,29,1580,162.16,5,8,-1.0,0.05,0.52,0.09
u4499605616441417290,human,2302,3638,316,3.54,22,0,0.13,0.47,0.33,0.41
u1929234718358828154,human,4115,3902,1114,4.94,21,2,0.31,0.31,0.38,0.89
u4335192748424677741,human,4632,5694,2758,6.78,21,0,-0.56,0.45,0.39,0.83
u8949089628271609444,bot,927,21,7836,193.44,5,9,-1.0,0.92,0.3,1.0
u2726176571745353723,human,4460,3603,1186,7.8,18,0,0.7,0.46,0.14,0.82
u3424354452190176941,human,3759,2772,1686,5.1,25,1,0.05,0.34,0.07,0.82
u3484852355161728727,human,2913,2670,2264,5.16,13,0,0.04,0.56,0.08,0.89
u9840849456789853930,bot,146,13094,3824,285.55,9,5,1.0,0.9,0.65,0.16
u4164506325500760958,human,2364,146,498,3.1,12,1,0.16,0.48,0.22,0.92
u2696304254319146126,bot,347,37663,3726,350.63,40,5,-1.0,0.85,0.37,1.0
u4910182908965381208,human,2666,5968,3194,4.37,23,0,-0.25,0.54,0.06,0.79
u4865450101785064672,bot,226,12625,2509,442.27,6,6,1.0,0.0,0.9,1.0
u7937781394884126474,bot,478,43139,7170,282.08,7,4,-1.0,0.81,0.87,1.0
u4367250092465565456,bot,808,13495,6342,489.59,46,3,1.0,0.08,0.86,0.12
u4694814567163305301,human,3817,2594,2542,4.24,38,1,0.33,0.37,0.14,0.97
u5157241212280360221,human,2275,4049,1290,9.82,22,1,-1.03,0.43,0.65,0.95
u6270324442362099808,bot,399,33499,2911,416.48,48,6,1.0,0.07,0.41,1.0
u7327343104226342055,bot,446,58,2228,468.91,7,4,1.0,0.88,0.69,0.14
u8509583458558237110,human,3079,4808,1029,1.55,17,0,0.43,0.41,0.33,0.75
u7648349164043309119,human,1538,3900,1090,5.24,26,0,-0.64,0.51,0.07,0.51
u8416398911979086439,bot,920,5,7101,87.16,45,2,-1.0,0.95,0.89,0.1
u6122107900061137474,human,1207,7497,868,1.46,20,1,0.23,0.57,0.11,0.59
u8898054064421069633,human,1017,-878,118,6.47,19,0,0.01,0.42,0.08,0.68
u2808364014175097566,human,4819,4182,3410,4.62,21,2,-0.48,0.38,0.5,0.72
u8379043089791714260,human,4366,2577,2653,9.45,25,1,-0.83,0.48,0.15,0.67
u7811847783734753223,bot,715,45993,5208,93.51,9,4,1.0,0.08,0.8,0.08
u5362535305531148313,human,2835,8089,246,4.17,27,1,-0.76,0.45,0.24,0.58
u1089856826736134203,human,4398,7110,3146,1.89,23,1,1.18,0.46,0.02,0.63
u4887841965176660588,bot,522,22,8804,233.19,37,6,1.0,0.98,0.9,0.19
u2240282331259184310,bot,426,18,6303,133.18,30,6,1.0,0.81,0.46,0.11
u9238965317844148953,human,3857,6182,639,4.84,18,0,-0.17,0.4,0.06,0.78
u6816737851151326720,human,2234,6497,1400,5.98,23,1,0.62,0.55,0.1,0.71
u5925120046576603576,human,3822,3989,2287,1.25,21,1,0.55,0.54,0.9,0.66
u3912069837888332885,human,4161,-708,2761,7.43,15,0,0.66,0.41,0.16,0.5
u5488279168866030676,bot,378,44,2983,454.84,8,3,1.0,0.85,0.87,0.09
u3314826849429949003,bot,394,27,5199,382.94,46,3,1.0,0.8,0.8,0.26
u8918283159079767584,bot,265,33248,5077,263.27,5,2,1.0,0.09,0.82,1.0
u1440040666297113187,human,3891,-591,660,1.26,21,0,0.46,0.55,0.08,0.62
u1912881384781884123,human,3936,1223,318,7.21,27,1,-0.19,0.52,0.04,0.55
u2506562968627146754,human,4349,2787,1076,8.08,15,2,1.45,0.57,0.02,0.63
u2987335248481782599,human,3300,2616,1971,3.67,24,0,0.11,0.37,0.31,0.66
u3345408367403884953,bot,769,80,7989,237.38,7,3,-1.0,0.01,0.92,1.0
u8738148205933526220,bot,114,68,3655,416.95,35,8,1.0,0.02,0.66,0.07
u1888228144647939693,human,2613,3305,1640,6.88,20,0,0.27,0.52,0.03,0.89
u7867660301738291054,bot,953,8,7251,472.01,5,7,-1.0,0.93,0.88,0.24
u3395947232633031942,human,4553,6306,853,3.68,12,3,-0.62,0.52,0.28,0.95
u4323241662773723606,human,1378,3683,2494,5.32,20,2,-0.32,0.49,0.47,0.57
u6141951354737203598,bot,111,28559,1413,154.18,9,3,1.0,0.93,0.2,0.22
u8471077881474276778,human,4123,2069,203,4.67,16,3,-0.05,0.46,0.04,0.52
u4174133828175894858,human,3240,4687,515,5.82,19,0,-0.12,0.43,0.12,0.66
u4797824045594176936,bot,138,23421,2303,323.86,9,2,1.0,0.03,0.74,0.24
u4238238168692648861,human,4212,-327,1531,2.58,23,0,0.22,0.35,0.54,0.44
u7268073097959300632,human,2263,-955,2312,1.53,21,2,0.15,0.47,0.27,0.74
u6585453042411425409,bot,541,57,5355,178.18,30,3,1.0,0.08,0.62,1.0
u6320536797727353656,human,1935,560,155,5.78,18,1,0.06,0.56,0.09,0.62
u6993951112597459368,bot,547,78,-2880,132.23,45,7,1.0,0.05,0.46,0.24
u5966216360111469089,human,2390,-661,806,1.03,14,1,0.58,0.59,0.08,0.99
u3625052210433775178,bot,351,36474,5843,207.39,5,6,1.0,0.84,0.52,1.0
u3998428657840057624,bot,425,36,4022,75.9,34,6,1.0,0.05,0.67,1.0
u5708019792715865510,bot,292,77,1298,219.4,5,7,1.0,0.92,0.92,1.0
u8145755530190676958,human,4792,2274,3518,5.79,15,0,0.07,0.31,0.26,0.82
u5122202712128158351,bot,983,30,2036,93.31,46,6,-1.0,0.06,0.69,0.23
u1723181773873148886,bot,329,44695,7252,496.48,48,10,1.0,0.9,0.81,0.07
u6660049268859068017,bot,672,30313,1495,468.06,42,3,-1.0,0.04,0.44,1.0
u5277357969971715053,bot,757,22346,3719,63.38,7,5,-1.0,0.92,0.52,1.0
u9823026373992375256,bot,522,98,4034,416.86,7,7,-1.0,0.05,0.31,0.09
u9008263353498912718,human,2219,5589,1357,9.66,23,3,-0.34,0.35,0.45,0.56
u6908313659144551158,human,1338,4879,2314,1.03,17,0,-0.47,0.35,0.12,0.72
u9564515810780286206,human,1466,2665,3646,6.15,10,1,-0.72,0.34,0.23,0.9
u4890570369611797649,human,2779,-3400,1670,6.25,15,3,-0.78,0.34,0.11,0.84
u6647564182256296522,human,2436,4057,1314,3.9,18,1,0.61,0.38,0.04,0.55
u4733369336314124039,human,2017,8971,637,6.22,30,0,-0.79,0.42,0.43,0.69
u9366272215201714072,human,3539,1180,765,5.41,18,1,0.33,0.38,0.29,0.64
u1729678754502384399,bot,838,52,5171,260.22,31,5,1.0,0.08,0.43,0.1
u4169385762893909107,human,3664,7193,1638,8.1,24,0,-0.51,0.33,0.15,0.96
u3891361681020845478,bot,967,39320,2369,388.82,30,4,-1.0,0.93,0.65,0.07
u7022982784008515256,bot,800,22171,3730,125.75,7,4,1.0,0.87,0.73,1.0
u7552592336425473144,human,4662,3985,257,9.7,23,1,0.18,0.6,0.35,0.66
u6583690801457205780,bot,162,23,4516,117.53,49,3,1.0,0.04,0.82,0.15
u4647431615174895767,bot,239,45911,3910,118.65,45,4,-1.0,0.98,0.61,0.14
u9187511782620824548,bot,702,14905,1396,488.6,5,8,-1.0,0.08,0.69,0.24
u8203214040580283458,bot,787,38834,3476,121.84,38,3,-1.0,0.06,0.72,0.21
u9658623457914839739,human,2488,814,1864,9.93,33,1,0.54,0.49,0.31,0.67
u7898118405542928107,human,2457,4995,811,8.08,18,0,0.01,0.31,0.3,0.54
u5804783674652385229,human,3758,7813,2019,9.16,17,0,-0.17,0.56,0.08,0.45
u5153179791071950536,human,1700,5736,21,6.06,19,0,0.41,0.32,0.08,0.57
u2543237160603955174,human,1747,7143,1737,9.01,19,1,0.19,0.43,0.32,0.7
u8878713675296746093,human,4281,4839,2725,9.02,14,0,0.93,0.34,0.18,0.53
u2153289630647972871,human,4852,3855,999,5.82,19,0,-0.26,0.49,0.39,0.88
u3164053896946731779,human,1899,3876,2807,4.03,22,0,0.05,0.5,0.06,0.79
u3321033959195692878,human,3077,204,1843,5.43,23,2,0.07,0.56,0.02,0.5
u7861039023348023371,human,2320,4058,1984,7.68,32,1,-0.69,0.48,0.07,0.83
u7915128582018752426,bot,966,17,7034,382.28,7,3,-1.0,0.99,0.8,1.0
u2942179203663208295,human,1577,5877,2729,5.48,21,0,1.04,0.46,0.3,0.86
u4662099179841955065,bot,578,19900,6960,252.96,34,4,1.0,0.04,0.82,1.0
u1881327542984692118,bot,492,23894,3706,248.85,7,5,1.0,0.91,0.89,1.0
u9640396420732728021,bot,289,26,-190,231.42,32,5,-1.0,0.99,0.92,0.21
u5364368611158123596,bot,480,84,4109,206.31,44,4,1.0,0.04,0.49,1.0
u1496452050874672998,human,4391,4758,227,4.66,19,1,-0.03,0.48,0.03,0.92
u8110608414962604484,bot,518,35280,4056,238.06,7,4,-1.0,0.92,0.97,1.0
u5832888217539878088,human,2400,4278,1216,7.55,29,2,0.02,0.35,0.02,0.71
u1958570322105201533,human,1894,1480,405,8.8,22,1,-0.1,0.49,0.03,0.52
u6700986315339731548,bot,671,62,7252,263.22,36,3,-1.0,0.08,0.58,0.26
u1777634139191906185,human,3775,2970,145,7.46,22,1,-0.15,0.59,0.07,0.89
u9592397230275763493,bot,871,49590,3417,171.48,6,3,1.0,0.98,0.87,1.0
u4595696604825141127,bot,748,17,1455,374.2,40,6,1.0,0.93,0.66,0.28
u3115435354985261652,human,2249,2115,243,6.68,19,1,-0.66,0.37,0.12,0.89
u7803096759042400461,human,1809,7486,1821,1.82,18,0,-0.1,0.47,0.17,0.88
u5087433493930292738,bot,926,0,1515,333.0,6,6,-1.0,0.08,0.72,0.24
u2165942233231329755,human,4047,3530,-459,1.21,11,1,1.1,0.6,0.21,0.97
u5858340501832294509,human,3607,2070,445,9.8,25,1,-0.05,0.48,0.38,0.45
u2573580951754709480,human,2936,1088,3057,4.75,7,1,0.9,0.45,0.11,0.6
u1324247456622605014,bot,460,44,7946,399.05,7,3,-1.0,0.86,0.74,1.0
u4291279513888906022,bot,312,21810,7947,113.47,40,1,1.0,0.89,0.55,1.0
u9441897724521030006,human,4784,4816,1128,8.9,20,1,0.11,0.44,0.23,0.45
u8971217590603244720,human,2354,3778,860,5.56,22,0,0.31,0.34,0.04,0.76
u5309099239392495335,human,3521,3535,1245,3.26,17,0,-0.36,0.6,0.02,0.66
u9032618767980192754,human,4974,-246,1045,8.86,24,2,0.5,0.34,0.25,0.85
u9622539198599248188,human,1315,6858,64,4.04,21,1,-0.68,0.5,0.51,0.69
u6059437146184414138,bot,924,37086,720,296.73,5,1,1.0,0.08,0.65,1.0
u2246215033774496671,human,3412,5710,2732,1.08,18,0,0.44,0.35,0.41,0.62
u9748240454970239995,bot,191,2,7472,168.96,37,6,1.0,0.86,0.54,1.0
u5974049921106143666,human,1100,4311,874,3.91,19,1,-0.47,0.49,0.33,0.71
u6449453445068244468,bot,276,46897,6216,334.92,30,5,1.0,0.05,0.75,1.0
u5210869833161197351,human,3766,3860,628,6.23,18,0,-0.29,0.38,0.51,0.55
u7907490334570992786,bot,877,21461,3162,329.79,42,5,1.0,0.89,0.68,0.28
u9091606302633436116,human,3424,7659,1780,3.92,24,1,0.18,0.37,0.19,0.98
u5011958129328736655,bot,911,26283,8749,282.05,35,6,1.0,0.92,0.77,0.15
u6900988976201823795,bot,152,40816,8420,146.74,33,5,1.0,0.04,0.74,0.16
u5923289652300357522,bot,704,10,5577,296.62,43,5,1.0,0.96,0.95,0.28
u9383336422895384311,bot,332,10,1,407.57,6,5,1.0,0.99,0.9,1.0
u5442452639029921167,bot,40,74,12026,275.46,49,4,1.0,0.93,0.5,0.25
u3094890156575666352,bot,508,42937,7860,341.17,9,6,1.0,0.03,0.77,1.0
u1825990074960270355,human,2887,2891,-159,7.11,19,3,-0.72,0.54,0.36,0.95
u3839582814643274205,bot,924,40282,4817,172.87,7,2,1.0,0.99,0.59,1.0
u4801909093554452943,human,3027,1329,3191,8.87,18,2,0.47,0.58,0.11,0.98
u2436240784339941092,human,2136,-2726,521,8.03,17,2,-1.32,0.43,0.03,0.76
u1097360261294781557,human,1786,6981,-406,6.82,20,0,-0.23,0.43,0.04,0.68
u5826740378172788058,human,4975,3670,1932,6.16,32,2,0.25,0.49,0.12,0.94
u7994022596253366997,human,1652,-3498,1010,1.49,18,2,-0.1,0.4,0.24,0.49
u2257149798903121277,bot,897,42917,5493,107.78,47,3,1.0,0.03,0.52,0.0
u3644914911884924816,bot,599,32483,5969,287.52,40,7,1.0,0.04,0.81,1.0
u5935416122361863020,bot,455,93,2178,446.27,9,4,1.0,0.84,0.82,0.14
u7343558196763890149,human,3230,5430,1470,1.45,19,3,0.19,0.38,0.11,0.48
u5537268631583456314,bot,174,4,96,373.8,48,5,1.0,0.91,0.69,1.0
u7968005793768263359,bot,821,42708,1565,337.63,33,2,-1.0,0.97,0.75,1.0
u3763419279266222417,bot,195,20294,7086,436.19,7,2,-1.0,0.99,0.5,1.0
u8063896582505530249,bot,342,66,6301,175.86,5,6,1.0,0.07,0.35,1.0
u8359926024075805236,bot,242,45,5470,359.67,8,5,-1.0,0.93,0.53,0.29
u6506387742495144424,human,1242,-556,2631,4.52,17,0,0.14,0.47,0.08,0.75
u8348882073164246679,bot,803,18,11566,70.81,9,7,-1.0,0.81,0.61,1.0
u6056365058017790388,human,4752,-935,1578,4.12,13,1,-0.06,0.56,0.11,0.99
u2739260288158867474,human,1215,3285,1951,3.99,24,1,0.43,0.31,0.43,0.68
u9136508926325130630,human,3627,6246,-712,1.66,29,1,0.11,0.44,0.02,0.67
u5031594646776872331,human,1270,994,1231,1.8,20,0,0.03,0.58,0.11,0.67
u3304884898194684132,human,1665,862,794,6.66,18,2,0.73,0.37,0.31,0.46
u7594139006228498313,bot,463,0,5369,375.6,39,5,-1.0,0.96,0.59,1.0
u6958213459219038568,bot,660,85,5061,97.0,7,6,1.0,0.94,0.79,1.0
u8640889104934430573,bot,479,45,5271,146.22,7,4,1.0,0.06,0.69,0.11
u3034606029275927275,human,1321,2966,756,8.94,22,0,0.58,0.52,0.14,0.76
u1730580835896569066,bot,706,12781,7513,87.2,45,7,-1.0,0.06,0.66,1.0
u6767586844876726608,bot,555,37,5309,186.24,9,6,1.0,0.93,0.8,1.0
u5764886798529981507,human,3910,5289,253,1.45,26,1,-0.16,0.43,0.11,0.88
u8378320103424182287,human,4689,4906,2727,9.68,16,0,-0.67,0.49,0.38,0.53
u6655921296458040708,human,1585,4185,-703,5.82,25,0,-0.54,0.37,0.28,0.65
u7400324387810917163,human,3666,3289,770,4.13,23,1,-0.8,0.57,0.43,0.63
u3507513115638535685,bot,714,22845,-294,285.12,45,6,1.0,0.92,0.82,0.26
u6980960493133665538,human,3475,5133,-136,4.78,18,2,-0.3,0.48,0.29,0.97
u5906319816051160312,human,1680,8983,407,8.38,20,2,-0.74,0.48,0.0,0.83
u3479445530662278503,bot,515,41524,9517,77.99,5,6,-1.0,0.95,0.85,1.0
u2733999670649426324,bot,599,16115,1082,436.51,7,3,1.0,0.0,0.85,0.26
u1631468536727718995,human,1092,7489,1741,6.22,13,1,0.07,0.35,0.73,0.48
u2260134330163936419,bot,336,60,10452,256.61,5,6,-1.0,0.95,0.54,0.18
u2017857643523533545,human,2269,5770,265,1.21,22,1,-0.17,0.55,0.04,0.9
u5199798013231326876,human,3377,2458,3033,7.21,28,0,-0.91,0.47,0.14,0.53
u5176040663544202192,bot,981,64,1404,474.4,49,0,-1.0,0.0,0.45,0.05
u7460719382403912963,bot,225,16,7153,119.48,45,3,1.0,0.01,0.78,1.0
u5537862319332182708,human,4010,5627,1421,8.87,24,0,-0.17,0.35,0.01,0.89
u3957416353714337817,human,4414,3876,1359,9.98,16,3,0.17,0.3,0.2,0.74
u2403329660098910408,human,3041,3443,1031,3.2,14,1,-0.02,0.51,0.22,0.86
u9944053451767459809,bot,795,37793,5709,391.78,8,2,-1.0,0.81,0.72,1.0
u1204121402531633130,human,2518,4403,432,1.95,14,0,-0.52,0.4,0.35,0.77
u9968185400415329066,human,3260,4345,2647,7.69,22,1,-1.27,0.36,0.15,0.97
u3602047336187074660,human,2452,7412,3058,4.45,19,1,0.51,0.33,0.09,0.84
u2153283094764714235,human,4928,665,2608,3.73,24,2,-0.96,0.35,0.02,0.59
u5043679701864486093,human,3246,6722,2700,6.05,19,0,-0.7,0.4,0.12,0.61
u1075669368304021626,bot,861,31519,6387,208.3,6,0,1.0,0.08,0.79,0.17
u1831920365777811477,human,1673,3000,698,4.31,20,1,-0.24,0.36,0.02,0.94
u1135812772126733551,human,3953,2909,1084,2.45,28,1,0.37,0.52,0.04,0.85
u3003206537482025673,human,1484,2488,1120,6.77,15,0,0.15,0.54,0.28,0.74
u4876057825461901785,human,3526,4061,2043,9.83,22,0,0.18,0.4,0.01,0.8
u8247037107452214606,bot,504,66,4814,283.89,49,4,-1.0,0.03,0.96,1.0
u5596889455799406729,bot,296,26226,6466,62.61,42,3,1.0,0.05,0.83,1.0
u4425533449899509837,bot,752,39525,8785,165.11,5,5,-1.0,0.02,0.69,1.0
u7428088927541003890,human,2729,2003,2349,7.28,21,1,0.16,0.33,0.05,0.93
u1292723263234822007,human,3069,7649,286,3.92,19,4,-0.96,0.43,0.7,0.49
u1739927423755955427,bot,328,12373,5831,311.91,7,5,-1.0,0.05,0.82,0.21
u7922782450576959096,bot,357,37,1697,387.07,37,4,-1.0,0.95,0.72,0.04
u2347422414113272254,bot,109,64,2665,241.34,40,2,-1.0,0.04,0.63,1.0
u3458061623996745584,human,1614,5085,1288,2.26,13,1,0.26,0.5,0.26,0.56
u4619452055582748777,human,3694,3290,3137,9.43,17,2,-0.05,0.4,0.26,0.85
u6010061466846774388,bot,115,44,9033,163.92,7,3,-1.0,0.82,0.9,0.27
u2674998854746606087,bot,257,12942,4119,277.07,5,4,-1.0,0.01,0.55,1.0
u9261364904577172382,bot,121,33821,4837,263.38,30,5,1.0,0.83,0.57,0.19
u3306575966177009253,human,4974,3682,1714,3.19,19,5,-1.27,0.59,0.06,0.94
u4519430376335824865,human,1876,3981,-50,9.17,26,2,0.88,0.3,0.14,0.79
u1116357380639839121,human,4932,2121,3127,6.9,18,1,0.32,0.49,0.01,0.41
u9989084569268969301,bot,805,38426,5201,74.17,9,4,1.0,0.89,0.85,1.0
u7591782828422541773,bot,317,8,2900,421.04,6,4,1.0,0.0,0.89,1.0
u4549134131490979671,human,4271,4354,2214,2.04,10,1,-0.58,0.4,0.18,0.52
u9992531480881071590,bot,754,26764,4969,111.0,8,4,1.0,0.01,0.75,1.0
