id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u7519928781084065336,0,1642,1566,1385,8.66,14,1,0.01,1.03,0.35,0.34
u6553640740967769596,1,1029,88,6723,56.89,2,4,1.01,0.33,0.77,0.32
u2903380782128642787,0,491,5304,1036,5.61,26,1,1.03,0.95,0.41,0.31
u8322093004545001211,1,487,30371,4316,112.57,8,9,-0.56,1.01,0.75,0.44
u4032648646236946127,0,1137,1067,1122,6.23,15,0,-0.25,0.2,0.21,0.29
u2447980599660362813,0,2723,4620,1441,4.96,24,0,2.14,0.58,0.19,0.41
u5712338943733226121,1,1543,213,4711,112.38,32,8,1.07,0.91,0.92,0.08
u6236093214114648594,0,1836,2641,485,6.91,15,0,0.48,0.25,0.09,0.34
u8913117892019759246,1,576,22716,5231,155.96,5,7,-0.54,0.82,0.66,0.14
u3999955923296019904,0,2026,3470,932,9.09,21,1,0.14,0.25,0.39,1.42
u5081673820542303521,0,1054,2896,1392,10.43,14,0,0.44,0.49,0.12,0.93
u2570355230534734937,1,2203,14121,4623,185.02,12,4,-0.46,0.96,0.58,0.17
u3385885263112834546,1,1672,129,4942,265.47,10,9,-1.5,1.55,0.55,0.29
u2949611710727955190,0,1036,2618,2362,7.62,11,0,0.22,0.45,0.32,0.76
u3756584573036693683,1,1592,17335,668,149.15,38,3,-0.43,0.22,0.74,0.19
u1261361818909217727,0,3321,3345,2370,5.36,19,0,-0.6,0.27,0.47,0.94
u4216815480821128133,0,1143,3837,1804,6.77,14,0,0.68,0.56,0.36,0.13
u4275579256010263450,0,712,431,2343,6.43,20,1,0.44,0.3,0.09,0.59
u6309697550792500918,0,3702,2503,1464,5.52,8,1,0.19,0.35,0.43,0.53
u6661048015991775942,1,1596,20734,1182,118.48,7,1,-0.99,0.85,0.41,0.43
u3296777588714218979,1,1702,220,5268,166.6,36,5,-0.98,1.65,0.56,0.08
u8254946147736114252,0,2234,1438,1393,13.97,31,1,-0.01,0.49,0.05,0.23
u5253934029865556129,1,536,27027,4618,108.13,38,4,-0.72,1.4,0.63,0.65
u3529313778658135665,1,1773,0,775,177.26,9,4,-0.99,1.32,0.89,0.46
u7660928583017978135,1,631,195,1567,100.34,3,1,0.92,0.65,0.62,0.55
u8523752747605201320,0,2816,4594,1307,4.22,18,3,0.27,0.72,0.2,0.5
u1085599651941476898,0,1635,1154,619,0.0,15,0,1.04,0.38,0.61,0.54
u2926434868846335657,0,1124,0,0,0.0,26,2,0.54,0.41,0.13,0.95
u8665427813531759060,1,188,19093,0,313.35,4,2,-0.73,1.49,0.87,0.05
u2392894313925793219,1,869,8032,3038,55.89,50,0,0.31,0.41,0.35,0.4
u6798381200877906456,0,422,6016,0,7.21,6,2,0.42,0.37,0.13,0.52
u6009225385788716621,0,2664,1671,321,8.48,15,0,0.95,0.72,0.11,0.72
u8046743594692955983,0,2545,2758,2901,9.36,23,2,0.4,0.41,0.12,1.0
u3739881224121185919,0,1575,6061,1977,3.56,11,2,-0.32,0.16,0.16,0.72
u2867520246010526477,1,1889,93,7252,30.05,56,3,-0.43,0.61,0.47,0.44
u5474447371436368062,0,4074,5776,676,1.35,13,3,-0.94,0.53,0.4,0.43
u1131136233250199938,0,1375,1400,0,3.77,27,1,0.34,0.33,0.38,0.69
u2502985039399353036,1,360,350,0,221.81,35,5,0.54,0.93,0.48,0.68
u2292659244244299348,0,2037,2241,1995,5.54,10,0,-0.26,0.63,0.37,0.35
u4593549330018828914,1,424,50,4675,125.78,53,0,1.03,1.2,0.93,0.86
u7628780868987989048,0,1305,2606,2521,4.04,20,1,0.09,0.57,0.31,0.74
u9976364747931340104,1,559,12224,2753,162.92,39,2,0.4,0.74,0.94,0.57
u7059238459180761338,0,1676,1312,0,7.54,8,1,0.28,0.41,0.29,0.79
u3221139367905439271,1,2219,16881,839,173.04,40,3,0.58,1.69,0.56,0.7
u4795097128099466271,0,1136,2615,1173,3.45,5,2,-0.06,0.13,0.26,0.72
u6760836497350826895,0,1376,4743,573,0.0,34,0,-0.64,0.73,0.33,0.9
u9651712932083958572,1,554,0,2933,170.09,8,2,-1.45,0.79,0.63,0.66
u5270059515498210475,0,352,2547,2086,1.19,26,2,1.62,0.68,0.23,0.18
u7788030752753642748,1,81,18021,4924,117.64,9,6,-0.33,1.17,0.8,0.53
u7594236379350086431,0,1665,4997,0,3.88,32,0,0.67,0.58,0.11,0.6
u5574387288189559529,0,3408,0,861,8.7,15,1,0.17,0.91,0.07,0.47
u8729722878813983485,1,1158,165,3656,84.12,41,4,-0.12,0.45,0.8,0.58
u8440469592657739265,0,2263,1072,900,5.67,25,0,-0.39,0.34,0.22,0.86
u4178748244099932541,1,940,8,4862,114.81,39,7,-0.28,1.29,0.86,0.4
u1733835775330348929,0,1971,1000,3015,0.83,12,2,-0.36,0.58,0.62,0.31
u2387782940965903049,0,2137,1952,2044,15.02,16,1,0.58,0.12,0.32,0.6
u7840954699825417259,0,2343,2229,1500,2.11,23,1,-0.38,0.12,0.42,0.61
u1626082401050737401,0,1694,0,1347,0.0,6,2,0.4,0.52,0.45,0.55
u6571385416687241686,0,444,2995,1016,6.59,24,1,0.27,1.02,0.02,0.82
u6207193586207223459,0,2351,1358,1682,8.65,19,1,0.54,0.42,0.39,0.33
u5299312688341031839,1,0,1562,4140,65.28,53,0,0.33,0.8,0.66,0.37
u5731254994360319975,0,3441,3740,1524,5.77,20,1,-0.28,0.23,0.51,1.09
u9399730829731453472,1,1591,14380,5650,43.19,43,1,0.36,0.81,0.58,0.76
u1213733623709921018,1,1203,26362,7666,273.17,35,2,0.87,0.87,0.71,0.96
u6087652877821200707,0,1594,6794,2153,4.89,22,0,0.85,0.46,0.49,0.74
u7958150435397529165,1,988,107,8831,114.84,14,3,-0.05,0.63,0.44,0.2
u3446223126114899806,1,1235,262,3688,69.31,4,6,-0.57,1.39,0.6,0.7
u4888409898000513573,0,1547,3796,2733,4.35,16,3,0.12,0.53,0.46,0.58
u9005494146365658988,0,2384,1639,2096,2.6,16,2,-0.21,0.23,0.29,1.05
u3053829065043791349,0,1884,2514,709,5.39,26,0,-0.22,0.24,0.42,0.91
u7006641743429650834,0,2668,2179,1901,10.22,16,0,0.56,0.27,0.53,0.68
u5258137159596993228,1,953,0,4713,148.13,9,10,0.16,0.87,0.86,0.09
u5707264640402251420,0,380,5302,1875,3.6,24,2,0.68,0.63,0.73,0.46
u5132454893318276766,0,1054,1243,1144,3.16,9,0,-0.25,0.37,0.19,0.81
u2016872707308507337,0,2612,1771,689,0.0,22,1,-0.0,0.0,0.18,0.38
u7977682052406123003,1,0,19878,4561,10.51,39,3,-0.7,0.24,0.47,0.17
u6567348630582738966,0,1954,3601,1148,10.54,18,0,0.35,0.75,0.29,0.45
u1424338508537957252,1,2286,0,5519,88.57,36,2,0.32,0.51,0.87,0.12
u9969893045276245798,0,1615,6805,311,6.9,30,1,-0.1,0.06,0.08,0.08
u8964215999460438485,0,2954,2301,0,3.59,14,0,0.81,0.0,0.34,0.6
u2804304338778339676,0,1126,7625,1745,2.04,14,0,0.15,0.8,0.24,0.5
u1596237031110285539,1,0,217,5109,68.93,35,2,-0.53,0.63,0.78,0.22
u9162654681772901791,0,2357,3104,0,1.76,15,2,1.13,0.91,0.56,0.48
u9753407944995980871,1,813,8728,4979,79.87,10,4,0.23,0.62,0.89,0.21
u2080294665192378979,0,81,4670,0,7.24,26,2,-0.13,0.81,0.45,0.77
u1214991678015265302,0,2512,2394,2295,4.67,26,0,0.14,0.89,0.36,0.64
u5221030747292333484,1,826,25,4814,120.04,32,1,-0.13,0.96,0.69,0.49
u2054230641654704668,0,1123,3291,1006,4.61,13,1,0.54,0.45,0.44,0.39
u4908873373983315006,1,1438,327,8717,0.0,54,5,0.4,0.82,0.77,0.41
u1897093017216448182,1,1062,30515,421,0.0,55,1,1.63,0.55,0.89,0.2
u9506556312858029660,1,1309,0,0,128.89,32,1,0.49,0.41,0.62,0.2
u2088450489925680707,1,1348,20179,3142,48.86,57,3,-0.43,0.82,0.72,0.4
u1408381581320815326,1,0,275,5294,183.51,15,5,-0.51,0.81,0.48,0.32
u4912180020011399409,0,2786,0,1690,4.04,2,0,0.61,0.63,0.22,0.33
u2880167535358132893,0,408,3883,1816,5.48,13,0,0.67,0.77,0.43,0.48
u8163491568515482154,1,1202,23733,4661,0.0,12,0,2.66,0.91,0.85,0.22
u4949163188063737109,0,1590,3460,212,2.27,27,0,-0.98,0.84,0.17,0.84
u7983367692259505806,1,643,10384,2740,39.91,38,4,0.14,0.91,0.62,0.55
u9810069779415737281,0,1491,0,969,9.19,9,0,0.73,0.41,0.12,0.28
u8086997735808445974,1,2102,16747,1221,269.17,9,5,1.85,0.7,0.43,0.33
u9908884480580156965,0,1019,4064,1954,8.63,11,0,-0.09,1.17,0.28,0.71
u5452579333907474906,0,3209,3869,1195,6.77,9,1,-0.2,0.74,0.17,0.47
u3519776140211040664,0,1571,4670,1616,7.0,21,3,-0.17,0.52,0.42,0.59
u9123050172140576573,0,2670,2119,1379,4.93,27,0,-0.21,0.51,0.3,0.02
u9078300465757992268,1,851,0,3486,22.51,35,10,0.55,1.3,0.8,0.39
u1788682350758102240,0,1431,2093,1544,5.72,17,1,0.79,0.8,0.29,0.94
u4970196492236246217,1,1194,0,4395,156.49,4,4,0.8,0.84,0.76,0.26
u3442640136075663394,0,1086,2898,2801,7.03,18,1,-0.62,0.26,0.33,0.28
u2873335711074802151,1,1804,0,4402,0.0,29,0,1.28,1.39,0.32,0.24
u3888833084983285209,1,2348,36917,9003,40.24,37,1,0.66,0.18,0.76,0.21
u6512585368067083797,1,1407,68,1832,185.25,10,3,0.7,1.57,0.85,0.36
u4951110038895159488,0,2731,574,1842,2.86,24,0,0.77,0.52,0.03,0.63
u5343319354996709896,1,557,7639,418,0.0,6,5,-0.88,1.03,0.22,0.36
u2735322923952018795,1,2014,23674,7362,37.28,24,4,-0.6,0.64,0.98,0.29
u1871109387677629378,0,2693,1616,0,0.0,25,0,-1.36,1.0,0.23,0.12
u5346051469505245138,1,367,262,6611,6.79,9,6,-0.92,1.75,0.59,0.61
u1817447226420895863,1,504,47,5127,0.0,7,4,0.43,0.73,0.46,0.52
u9386152073279089176,1,368,18435,1037,103.22,9,5,-0.81,0.61,0.37,0.83
u5027212373961411461,0,747,3757,1641,2.26,6,0,0.79,0.24,0.18,0.95
u5184132351355912058,0,2879,0,2050,8.21,16,2,0.41,0.74,0.18,0.36
u1704202074858722692,1,1622,228,3717,31.42,16,5,2.08,0.79,0.68,0.06
u5611855301100177594,1,1854,23935,6260,87.07,0,3,0.02,1.56,0.87,0.38
u2157028926685925021,0,1991,0,719,7.36,18,1,-0.06,0.33,0.07,1.15
u9311964045523643559,0,1523,3147,0,0.0,12,0,-0.43,0.58,0.23,0.41
u5740099820341814646,1,740,17150,4929,42.8,42,6,0.27,0.73,0.5,0.4
u6290313434513185381,0,3162,2412,0,13.02,16,0,-1.03,0.6,0.39,0.89
u4577238950158757986,0,1492,0,2166,0.0,18,1,0.16,0.15,0.09,0.0
u9718698256403912090,0,1610,4227,109,4.72,21,4,0.49,0.91,0.32,0.43
u6799936306305718310,1,451,8604,5348,107.05,42,4,-1.24,0.25,0.76,0.4
u4656948997786596221,1,1547,171,2205,139.33,6,1,1.69,0.99,0.76,0.09
u6145202069459103343,0,3007,0,821,9.71,8,3,0.3,0.67,0.29,0.78
u2831093667115114569,1,1300,33933,4244,88.87,12,2,1.36,1.2,0.73,0.23
u6158521386768221594,0,2395,1472,469,3.1,37,0,0.22,0.51,0.33,0.87
u8492629113998740642,0,2141,2381,1638,0.57,10,2,0.96,0.38,0.63,0.49
u3668227858665689311,0,1366,1345,2074,3.56,27,0,0.41,0.42,0.36,0.23
u3918660872967324145,0,213,4084,341,3.16,9,4,0.53,1.12,0.15,0.66
u5052005274499111923,0,2324,0,1644,2.27,25,1,0.06,0.53,0.34,0.49
u8889189412023141739,0,1801,752,187,2.53,12,0,0.16,0.46,0.34,0.58
u3855676567056698217,1,504,0,3361,181.69,51,9,0.02,1.59,0.96,0.36
u3449576039239835447,1,402,17645,1325,104.8,48,1,-0.1,0.97,0.38,0.07
u5169877865953516863,1,291,18243,3846,119.37,45,11,-1.61,0.89,0.74,0.57
u6969110098533259992,0,2412,4966,2171,0.7,18,1,0.61,0.66,0.16,0.89
u4532467945167675279,1,0,17102,6128,222.28,9,4,-0.6,0.62,0.8,0.77
u7652610170550026529,1,1203,989,8033,240.24,38,1,-0.49,1.21,0.8,0.26
u9576258475491918467,1,148,21136,4959,145.31,6,0,-0.59,0.64,0.21,0.32
u1857510861993105297,1,1200,203,7664,0.0,44,7,0.79,1.21,0.85,0.64
u5739583251272149024,1,0,0,5228,3.67,30,0,-0.31,1.11,0.56,0.32
u3100352528517932363,0,2466,4338,1969,6.89,32,1,0.2,0.0,0.26,1.11
u4536721682495403184,1,87,15224,10035,127.69,58,3,0.22,0.24,0.3,0.05
u3742973914873982309,0,1502,2695,524,7.63,25,3,0.85,0.33,0.47,0.88
u6428405956932213733,1,414,53,4943,0.0,35,0,0.89,1.22,0.75,0.64
u8365981327983861135,0,917,2362,1696,4.5,15,2,0.06,0.72,0.21,0.29
u3436278439346228383,0,2389,219,2093,7.91,16,0,0.81,0.73,0.3,1.4
u5410820047435390909,0,2843,3497,24,11.35,22,2,0.91,0.28,0.07,0.87
u2515479156972255310,0,1998,0,0,0.81,16,1,0.51,0.62,0.18,0.47
u4032402209812491821,1,0,20217,7884,94.56,5,3,0.06,1.25,0.75,0.48
u3030008087428099632,0,2340,0,1214,2.23,24,1,0.35,0.36,0.45,0.15
u7200735627092893716,0,2372,2287,1140,7.42,25,1,0.03,0.26,0.18,0.65
u5819299277379267730,1,2005,94,616,27.95,52,6,0.8,0.16,0.89,0.18
u9464793981527810767,0,2579,3623,1094,8.56,33,0,-0.07,0.12,0.16,0.82
u7268736777319724866,1,2215,15,3718,0.0,3,4,-0.67,0.67,0.54,0.45
u1658400839832171409,0,2889,3255,1871,9.08,12,1,0.24,0.72,0.15,0.91
u9769532093927686509,1,1596,19784,724,81.97,41,6,-2.53,0.73,0.79,0.22
u3398686811244786588,0,3951,4857,1631,9.97,24,0,0.64,0.0,0.43,0.12
u8117132562818086166,0,2387,444,1163,2.11,14,2,0.52,0.49,0.26,0.8
u8940736942848990746,1,977,16561,9952,41.33,2,4,-2.11,0.72,0.83,0.1
u7091005689163690331,1,0,0,5084,0.0,39,3,-0.63,0.82,0.79,0.74
u4976519376225233401,0,2242,3558,109,5.36,14,2,0.34,0.38,0.18,0.42
u5460167223246791920,0,3267,176,1708,8.94,12,3,0.13,0.39,0.24,0.64
u3724501111307961046,1,1648,0,1661,250.17,35,7,-0.45,0.79,0.61,0.68
u3420512042211025042,0,1153,0,935,0.0,33,1,-0.05,0.76,0.2,0.25
u2961751716745385094,0,971,2149,1604,4.49,4,1,0.63,0.69,0.41,0.76
u8848444200827981390,1,0,9562,1551,243.5,11,11,-0.79,1.25,0.89,0.78
u6271506810578233840,1,961,20610,1423,215.54,54,2,0.59,0.65,0.61,0.12
u9683398671773366866,1,1470,4887,8932,161.67,13,4,-1.63,1.65,0.93,0.55
u1374812797915156915,0,1888,1416,1119,1.71,19,1,-0.31,0.17,0.07,0.43
u6141271255787951876,0,2606,2533,860,11.26,31,1,0.42,0.72,0.3,0.22
u8834200254919038734,1,1078,16543,11443,105.08,11,8,-0.73,0.49,0.93,0.25
u3160315022172107499,0,993,3682,1699,1.28,1,4,0.85,0.76,0.52,0.32
u7461735835321375483,1,1279,399,5611,157.84,41,4,-0.76,0.98,0.72,0.42
u6384069658477370094,1,0,29783,3825,154.82,12,9,-0.66,1.13,0.25,0.67
u9060863687818441576,1,50,0,4835,155.46,46,6,0.56,1.05,0.64,0.45
u2152949486327356561,0,3058,2499,0,6.47,29,2,0.32,0.78,0.16,1.1
u4408023827260537558,0,2417,1543,0,2.43,22,3,1.02,0.93,0.13,0.58
u5477607337997042895,0,701,2341,0,2.41,28,1,-0.47,0.2,0.27,0.39
u6952217595052660679,0,794,2219,2069,0.83,17,3,-0.57,0.3,0.45,0.09
u2669306104068687604,1,272,42984,5297,252.66,12,2,-0.47,0.67,0.56,0.24
u7533408789045494018,1,308,5259,7699,138.91,24,6,0.57,0.92,0.7,0.31
u4821119495639904529,1,1594,0,1553,102.19,14,1,0.74,0.99,0.63,0.42
u4859077847066420414,1,980,20687,4202,169.67,3,10,2.28,0.76,0.9,0.38
u4814117579999798053,0,1882,1617,100,7.78,24,0,-0.41,0.52,0.2,0.68
u1655770432328718235,1,1204,305,2401,186.01,42,0,0.61,1.14,0.8,0.38
u2576552043341695618,0,1254,2409,1313,2.26,14,1,1.47,0.32,0.67,1.01
u2644531929262429963,1,0,320,3701,19.69,2,5,0.77,1.25,0.8,0.76
u2283920611221861855,0,2276,3788,415,5.02,24,0,-0.49,0.42,0.2,0.79
u5619102402665992378,1,933,3086,7396,139.44,59,3,1.2,1.11,0.74,0.3
u2613108525363075283,0,2644,7749,2065,6.64,15,0,0.97,0.43,0.13,0.62
u4045503636632031125,0,2275,1029,666,11.71,23,2,-0.32,0.0,0.2,0.43
u1043571250196333817,0,1314,213,816,2.01,10,0,0.66,0.89,0.29,0.71
u8963713310256502624,0,2793,0,475,4.58,9,3,0.23,0.76,0.19,0.58
u2192304393554234077,0,1379,1219,2110,5.92,15,0,0.81,0.23,0.63,0.77
u4801458709953492650,1,412,265,6239,60.21,51,0,0.74,0.72,0.63,0.17
u4519517298731636160,0,2923,3021,641,0.44,10,0,0.1,0.45,0.37,0.24
u5775345889977354952,0,2089,2381,669,13.32,39,1,0.33,0.61,0.09,0.72
u9572684320503633252,0,1942,1586,2074,2.68,15,0,1.13,0.17,0.3,0.56
u8411527183738665261,0,2779,2403,1523,8.35,0,1,0.62,0.0,0.36,0.68
u3603949268370174382,0,2062,4583,1626,3.58,0,2,0.52,0.65,0.31,0.53
u5052158486479633445,1,1523,79,4184,89.49,3,8,0.98,0.62,0.71,0.41
u9463944713794080550,0,82,3334,2272,2.32,30,0,-0.38,0.62,0.15,0.57
u4933119454519628879,1,2055,75,9162,38.85,9,1,1.21,0.41,0.59,0.83
u4753047690217010142,1,1109,65,6445,120.58,22,1,1.71,1.47,0.4,0.39
u4980577223364283088,1,667,38,9170,62.34,5,3,-1.34,0.54,0.63,0.45
u9016936670249801824,0,1621,1157,1630,3.51,4,3,-0.41,0.69,0.34,0.96
u9985981943567770141,0,2342,7322,2877,6.45,18,1,0.47,0.44,0.22,0.48
u7337432652124695125,1,2539,191,4794,101.72,29,5,1.97,1.35,0.81,0.2
u7965106084654418769,1,601,0,1051,148.52,2,4,-0.17,1.4,0.66,0.16
u4351251308015914386,0,2159,4017,741,0.0,32,0,0.86,0.3,0.19,1.51
u7585550953915264360,0,2385,1977,0,3.53,27,4,0.43,0.46,0.44,0.5
u4236686039817012765,0,2890,1730,1048,1.34,13,4,0.24,0.51,0.42,0.98
u5537448136591798137,0,2305,133,942,0.33,13,0,0.84,0.41,0.17,0.42
u9569349723635825803,0,915,3076,873,6.26,18,1,0.23,0.53,0.18,0.8
u5219728493803812345,0,1519,578,381,0.0,18,0,1.27,0.44,0.41,0.5
u8645592187661509129,1,1426,9078,4036,166.91,47,0,0.9,1.17,0.94,0.43
u1802273679010112129,1,612,24704,6719,187.63,5,0,1.58,0.55,0.6,0.29
u7477944551458894930,0,2751,2259,944,9.27,16,1,-0.79,0.63,0.28,0.72
u5082180548527299581,1,402,258,1979,178.03,14,3,1.58,0.72,0.69,0.32
u9084894155454751265,0,403,2107,2147,9.57,21,1,0.68,0.43,0.2,0.3
u6851669904460788985,0,3842,3566,2534,7.56,11,0,-0.23,0.18,0.33,0.69
u9513471239763392107,0,2402,2682,574,3.6,19,2,1.24,0.28,0.13,0.53
u2192762718494345458,1,428,31356,4283,84.34,2,0,-0.9,0.65,0.73,0.9
u7705244699672234410,1,0,27273,5327,236.65,42,6,-1.52,0.82,0.35,0.09
u4431617063246613472,1,396,13341,4591,0.0,36,3,-0.83,0.65,0.86,0.56
u4817765883041465463,0,1565,1605,1129,6.66,6,0,0.68,0.7,0.09,0.87
u1017320152321948380,0,2370,1648,2129,5.01,28,2,0.54,0.48,0.19,0.75
u6789006671592113153,0,2315,816,449,2.63,13,3,0.13,0.44,0.39,0.62
u2049590490968457730,1,2202,0,4475,97.18,9,5,-0.32,1.87,0.69,0.29
u6421738388267226217,1,1923,134,4285,42.42,30,6,-2.1,0.83,0.66,0.25
u4954183741600052358,1,989,21361,2614,60.9,7,7,-0.27,0.97,0.81,0.22
u5148137662929074611,0,2230,1334,654,2.82,11,0,-0.39,0.2,0.19,0.58
u5376461298159996179,1,124,203,3081,70.02,11,5,0.01,1.08,0.5,0.61
u9324103869824025376,0,2230,4935,0,6.17,23,0,0.47,0.34,0.11,0.75
u4445825607342665004,0,2411,0,1466,1.03,14,1,0.91,0.26,0.45,0.8
u6934088079171301499,0,1599,3696,1485,4.07,23,2,-0.08,0.72,0.23,0.53
u2104143273656316314,1,1134,5370,7400,0.0,2,0,1.58,0.33,0.55,0.25
u4266750004989226164,0,2392,6430,1005,1.99,19,2,-0.46,0.73,0.27,0.12
u4585592347558824415,0,1538,776,1594,5.43,41,2,0.01,0.26,0.19,0.52
u6949206309706329563,1,100,9609,5123,99.92,0,1,-1.5,0.02,0.85,0.69
u9048991219785211682,0,3073,4179,0,8.38,11,2,0.35,0.37,0.2,0.61
u8653447936347684409,1,49,7397,4706,0.0,30,3,0.68,0.63,0.43,0.23
u2346992038363723951,1,37,0,2048,75.93,39,7,0.62,0.99,0.94,0.32
u1532222801568094097,1,502,0,1418,139.43,41,0,0.18,0.79,0.94,0.42
u2616090994417957700,0,960,0,873,10.03,22,3,0.54,0.6,0.1,0.4
u7699642150834180314,0,1770,1866,341,2.44,10,3,0.3,0.43,0.2,0.59
u6775962081315628914,0,2274,4228,532,2.91,8,1,-0.5,0.54,0.16,0.64
u1727193363168085765,0,3119,1992,2698,0.0,10,3,-0.73,0.3,0.21,0.93
u6916801065676981911,0,2308,1484,0,0.8,8,1,0.06,0.6,0.2,0.1
u7793319783583073516,1,1006,0,6745,112.79,6,3,-0.08,1.01,0.51,0.69
u7092965402607831143,1,834,291,2935,131.23,6,4,0.14,1.15,0.81,0.8
u6300437347946295942,0,1937,3586,1563,6.48,31,2,0.93,0.17,0.06,0.98
u8349783970267242765,1,697,0,6395,93.64,5,7,-0.52,0.7,0.81,0.63
u9890011876304558388,0,2226,5284,1751,16.38,7,0,-0.97,0.11,0.26,0.59
u5392412285606552478,1,1269,284,636,135.71,45,0,1.01,0.69,0.69,0.19
u9136871591949924410,1,717,24458,3276,0.85,3,5,-1.34,0.94,0.89,0.6
u6231527602574079950,0,2932,466,682,3.94,24,2,-0.19,0.68,0.03,0.65
u9597093875264971917,1,1413,16188,3299,14.07,18,5,0.69,0.81,0.81,0.34
u5540017223738090489,0,2948,8,410,0.0,15,4,0.46,0.64,0.72,0.72
u2010141710931943362,1,1428,180,7218,51.68,22,5,0.99,1.28,0.8,0.59
u1415002888661540363,0,2678,2170,716,2.13,20,0,0.02,0.68,0.33,0.71
u5228136008014102011,0,1156,0,0,0.0,3,0,0.4,0.42,0.16,0.34
u8651080347461251098,1,808,20050,4754,129.84,43,2,-2.08,0.46,0.75,0.58
u4970503833117012568,0,1791,2852,996,0.0,8,0,0.21,0.34,0.04,0.39
u4324055992643665574,1,992,0,1826,38.63,7,0,0.55,1.39,0.64,0.19
u8155949257064955844,0,1944,4220,1178,0.0,33,1,1.32,0.8,0.65,0.98
u8362971407773184052,1,571,332,0,143.84,8,9,-0.98,0.93,0.71,0.25
u8038709900760031898,0,113,1186,466,7.21,23,2,0.12,0.9,0.26,0.56
u2740512118860849787,0,2001,6455,844,9.5,28,1,-0.19,0.5,0.24,0.31
u4136428949490381659,0,2755,0,2119,4.79,16,3,-0.58,0.0,0.1,0.63
u9412817549275766463,0,1460,484,2557,0.0,16,0,0.62,0.48,0.3,0.43
u6630450085406563314,1,0,0,2365,94.94,32,6,-1.45,0.47,0.44,0.61
u1857441942203273877,1,651,88,1028,77.36,9,4,-0.71,0.75,0.78,0.1
u6586562719368409156,1,149,0,6671,171.15,17,5,1.43,0.56,0.51,0.17
u7759755294477039437,1,718,13800,6089,206.88,29,3,0.07,1.21,0.85,0.13
u4897152822309930536,0,2504,2938,2604,2.57,18,1,0.4,0.94,0.32,0.56
u3420274320693200559,1,355,355,5938,105.67,9,2,-0.03,0.91,0.83,0.43
u8360550687339011072,0,1570,3612,1396,9.45,19,1,0.06,0.67,0.37,0.8
u7141901551470269355,1,0,6328,5089,114.21,34,3,0.35,0.53,0.9,0.4
u7370603742249097543,0,1468,742,0,3.61,17,1,1.02,0.65,0.01,0.4
u8710233760543151483,1,89,10344,5806,46.05,13,1,-1.01,1.46,0.79,0.36
u1416013093492805921,0,1369,2590,1217,9.84,8,1,0.86,0.65,0.26,0.33
u6666377060998904204,1,6,21282,2929,119.44,7,2,-1.62,0.61,0.77,0.65
u3159504962646936446,0,1882,0,470,3.13,17,1,0.18,0.3,0.3,0.08
u3884170475150701753,0,400,5568,588,5.97,19,0,-0.5,0.29,0.24,0.7
u6640628630099983340,1,1819,500,4030,149.17,24,3,-1.42,0.61,0.85,0.33
u9556261307200018877,1,613,13974,7015,183.51,32,4,-0.4,1.06,0.86,0.36
u5236362933792730605,1,1760,33761,849,131.37,2,2,-0.1,0.61,0.53,0.45
u6928345276014184171,1,918,51,4910,250.03,25,0,-0.78,1.17,0.9,0.7
u3064913399508437431,1,1140,10621,3777,3.15,11,4,-0.14,0.53,0.54,0.64
u4179279497767428299,0,1662,0,1870,2.68,8,5,-0.76,0.57,0.09,0.59
u9039162746308062276,0,2813,1226,1013,0.0,21,2,0.54,0.38,0.19,0.09
u7562762505563990387,1,1395,12837,3682,72.24,10,0,2.5,1.56,0.73,0.22
u1468858097545497434,0,1561,1435,3135,11.5,6,3,-0.11,0.58,0.53,0.42
u1391831834588160215,0,2042,4214,0,1.51,19,0,0.49,0.32,0.23,0.09
u1311853462873208235,1,1162,4305,3557,64.83,46,2,-0.58,1.23,0.67,0.21
u8357104319481165274,1,681,364,7387,144.64,7,5,-0.68,0.2,0.94,0.48
u5493562546480805932,0,734,4612,0,0.0,7,0,-0.47,0.81,0.08,0.94
u7402951433347588238,0,972,5430,90,2.41,35,0,-0.55,0.37,0.33,0.0
u5069006988782774547,1,0,14962,5175,247.47,7,3,1.01,0.54,0.87,0.39
u2990762875774341881,1,565,0,5115,117.54,63,1,-1.15,0.0,0.76,0.42
u1481776808629610493,1,540,8348,4190,135.55,13,5,-0.93,0.98,0.69,0.43
u2556776452727980644,0,2670,3167,1772,7.38,14,0,0.02,0.28,0.02,0.83
u2904295574328508803,1,406,4468,4310,225.13,47,0,-0.38,0.74,0.77,0.66
u1301883651634455001,1,1262,17625,4596,256.23,7,0,-0.73,0.83,0.42,0.1
u2196235972121743154,0,516,283,0,6.0,14,1,-0.7,0.19,0.27,0.61
u7243154946383429895,1,572,300,2335,128.41,21,0,0.16,0.18,0.73,0.32
u9410144755697614432,1,633,216,6697,71.68,10,5,-0.98,1.1,0.77,0.5
u5169358113822234151,0,2307,4007,1210,1.55,15,3,0.14,0.18,0.38,0.57
u4923383088611932392,0,2198,2517,1653,4.75,21,0,0.22,0.3,0.22,0.66
u8472624277220823920,1,0,10,0,144.19,15,2,0.42,0.32,0.65,0.56
u1966037194836216666,1,1059,14703,923,0.0,46,7,1.04,0.84,0.86,0.22
u9971651700079019995,1,0,8489,5591,0.0,49,7,1.06,0.71,0.68,0.54
